Batalha,Turno,Meu,Meu_Papel,Meu_HP,Adversario,Papel_Adv,HP_Adv,Matchup,Decisao,HP_Equipa_Meu,HP_Equipa_Adv
battle-gen9nationaldex-10652200,85,meganium,TANK,0.50,porygon2,TANK,0.27,NEUTRAL,earthquake,2.44,1.54
battle-gen9nationaldex-10652200,86,meganium,TANK,0.50,cresselia,TANK,0.51,NEUTRAL,SWITCH->heatran,2.44,0.78
battle-gen9nationaldex-10652200,87,heatran,TANK,0.18,porygon2,TANK,0.14,DEFENSIVE_ADV,eruption,2.32,0.65
battle-gen9nationaldex-10652200,87,heatran,TANK,0.00,porygon2,TANK,0.14,DEFENSIVE_ADV,SWITCH->venusaur,2.14,0.65
battle-gen9nationaldex-10652200,88,venusaur,TANK,0.88,porygon2,TANK,0.14,NEUTRAL,gigadrain,2.02,0.65
battle-gen9nationaldex-10652200,89,venusaur,TANK,0.90,cresselia,TANK,0.07,DEFENSIVE_DIS,earthpower,2.04,0.21
battle-gen9nationaldex-10652248,88,dondozo,TANK,1.00,regirock,TANK,0.96,OFFENSIVE_ADV,SWITCH->venusaurmega,1.66,1.36
battle-gen9nationaldex-10652248,89,venusaurmega,TANK,0.54,altaria,TANK,0.40,DEFENSIVE_DIS,sludgebomb,1.54,1.36
battle-gen9nationaldex-10652248,90,venusaurmega,TANK,0.54,regirock,TANK,0.71,OFFENSIVE_ADV,SWITCH->dondozo,1.54,1.11
battle-gen9nationaldex-10652248,91,dondozo,TANK,1.00,altaria,TANK,0.40,OFFENSIVE_DIS,rest,1.54,1.11
battle-gen9nationaldex-10652248,92,dondozo,TANK,1.00,regirock,TANK,0.64,OFFENSIVE_ADV,SWITCH->venusaurmega,1.54,1.04
battle-gen9nationaldex-10652248,93,venusaurmega,TANK,0.42,altaria,TANK,0.40,DEFENSIVE_DIS,sludgebomb,1.42,1.04
battle-gen9nationaldex-10652248,94,venusaurmega,TANK,0.42,regirock,TANK,0.39,OFFENSIVE_ADV,sludgebomb,1.42,0.79
battle-gen9nationaldex-10652248,95,venusaurmega,TANK,0.42,regirock,TANK,0.39,OFFENSIVE_ADV,gigadrain,1.42,0.39
battle-gen9nationaldex-10652250,993,mawile,TANK,0.75,ferrothorn,TANK,1.00,OFFENSIVE_ADV,SWITCH->ferrothorn,1.84,2.42
battle-gen9nationaldex-10652250,994,ferrothorn,TANK,1.00,mawile,TANK,1.00,DEFENSIVE_ADV,SWITCH->mawile,1.84,2.42
battle-gen9nationaldex-10652250,995,mawile,TANK,0.75,ferrothorn,TANK,1.00,OFFENSIVE_ADV,SWITCH->ferrothorn,1.84,2.42
battle-gen9nationaldex-10652250,996,ferrothorn,TANK,1.00,mawile,TANK,1.00,DEFENSIVE_ADV,SWITCH->mawile,1.84,2.42
battle-gen9nationaldex-10652250,997,mawile,TANK,0.75,ferrothorn,TANK,1.00,OFFENSIVE_ADV,SWITCH->ferrothorn,1.84,2.42
battle-gen9nationaldex-10652250,998,ferrothorn,TANK,1.00,mawile,TANK,1.00,DEFENSIVE_ADV,SWITCH->mawile,1.84,2.42
battle-gen9nationaldex-10652250,999,mawile,TANK,0.75,ferrothorn,TANK,1.00,OFFENSIVE_ADV,SWITCH->ferrothorn,1.84,2.42
battle-gen9nationaldex-10652250,1000,ferrothorn,TANK,1.00,mawile,TANK,1.00,DEFENSIVE_ADV,SWITCH->mawile,1.84,2.42
battle-gen9nationaldex-10652264,993,gyarados,TANK,0.83,corviknight,TANK,0.29,NEUTRAL,SWITCH->serperior,1.83,2.15
battle-gen9nationaldex-10652264,994,serperior,TANK,1.00,tapubulu,TANK,1.00,OFFENSIVE_ADV,SWITCH->gyarados,1.83,2.15
battle-gen9nationaldex-10652264,995,gyarados,TANK,0.83,corviknight,TANK,0.29,NEUTRAL,SWITCH->serperior,1.83,2.15
battle-gen9nationaldex-10652264,996,serperior,TANK,1.00,tapubulu,TANK,1.00,OFFENSIVE_ADV,SWITCH->gyarados,1.83,2.15
battle-gen9nationaldex-10652264,997,gyarados,TANK,0.83,corviknight,TANK,0.29,NEUTRAL,SWITCH->serperior,1.83,2.15
battle-gen9nationaldex-10652264,998,serperior,TANK,1.00,tapubulu,TANK,1.00,OFFENSIVE_ADV,SWITCH->gyarados,1.83,2.15
battle-gen9nationaldex-10652264,999,gyarados,TANK,0.83,corviknight,TANK,0.29,NEUTRAL,SWITCH->serperior,1.83,2.15
battle-gen9nationaldex-10652264,1000,serperior,TANK,1.00,tapubulu,TANK,1.00,OFFENSIVE_ADV,SWITCH->gyarados,1.83,2.15
battle-gen9nationaldex-10652294,993,hydreigon,TANK,1.00,amoonguss,TANK,1.00,NEUTRAL,SWITCH->heatran,2.80,2.00
battle-gen9nationaldex-10652294,994,heatran,TANK,0.80,rotomwash,TANK,1.00,VOLATILE,SWITCH->hydreigon,2.80,2.00
battle-gen9nationaldex-10652294,995,hydreigon,TANK,1.00,amoonguss,TANK,1.00,NEUTRAL,SWITCH->heatran,2.80,2.00
battle-gen9nationaldex-10652294,996,heatran,TANK,0.80,rotomwash,TANK,1.00,VOLATILE,SWITCH->hydreigon,2.80,2.00
battle-gen9nationaldex-10652294,997,hydreigon,TANK,1.00,amoonguss,TANK,1.00,NEUTRAL,SWITCH->heatran,2.80,2.00
battle-gen9nationaldex-10652294,998,heatran,TANK,0.80,rotomwash,TANK,1.00,VOLATILE,SWITCH->hydreigon,2.80,2.00
battle-gen9nationaldex-10652294,999,hydreigon,TANK,1.00,amoonguss,TANK,1.00,NEUTRAL,SWITCH->heatran,2.80,2.00
battle-gen9nationaldex-10652294,1000,heatran,TANK,0.80,rotomwash,TANK,1.00,VOLATILE,SWITCH->hydreigon,2.80,2.00
battle-gen9nationaldex-10652333,133,corviknight,TANK,1.00,gliscor,TANK,0.88,STALEMATE,SWITCH->toxapex,3.00,0.88
battle-gen9nationaldex-10652333,134,toxapex,TANK,1.00,gliscor,TANK,0.88,VOLATILE,SWITCH->corviknight,3.00,0.88
battle-gen9nationaldex-10652333,135,corviknight,TANK,1.00,gliscor,TANK,0.88,STALEMATE,SWITCH->garganacl,3.00,0.88
battle-gen9nationaldex-10652333,136,garganacl,TANK,1.00,gliscor,TANK,0.88,DEFENSIVE_DIS,SWITCH->corviknight,3.00,0.88
battle-gen9nationaldex-10652333,137,corviknight,TANK,1.00,gliscor,TANK,0.88,STALEMATE,SWITCH->toxapex,3.00,0.88
battle-gen9nationaldex-10652333,138,toxapex,TANK,1.00,gliscor,TANK,0.88,VOLATILE,SWITCH->corviknight,3.00,0.88
battle-gen9nationaldex-10652333,139,corviknight,TANK,0.93,gliscor,TANK,0.47,STALEMATE,SWITCH->garganacl,2.93,0.47
battle-gen9nationaldex-10652333,140,garganacl,TANK,1.00,gliscor,TANK,0.22,DEFENSIVE_DIS,SWITCH->corviknight,2.93,0.22
battle-gen9nationaldex-10652345,102,gliscor,TANK,0.82,clefable,TANK,1.00,NEUTRAL,SWITCH->sableye,0.83,1.00
battle-gen9nationaldex-10652345,102,sableye,TANK,0.00,clefable,TANK,1.00,DEFENSIVE_DIS,SWITCH->gliscor,0.82,1.00
battle-gen9nationaldex-10652345,103,gliscor,TANK,0.82,clefable,TANK,1.00,NEUTRAL,earthquake,0.82,1.00
battle-gen9nationaldex-10652345,104,gliscor,TANK,0.66,clefable,TANK,0.80,NEUTRAL,earthquake,0.66,0.80
battle-gen9nationaldex-10652345,105,gliscor,TANK,0.78,clefable,TANK,1.00,NEUTRAL,earthquake,0.78,1.00
battle-gen9nationaldex-10652345,106,gliscor,TANK,0.62,clefable,TANK,0.80,NEUTRAL,earthquake,0.62,0.80
battle-gen9nationaldex-10652345,107,gliscor,TANK,0.46,clefable,TANK,0.60,NEUTRAL,earthquake,0.46,0.60
battle-gen9nationaldex-10652345,108,gliscor,TANK,0.28,clefable,TANK,0.39,NEUTRAL,earthquake,0.28,0.39
battle-gen9nationaldex-10652346,82,porygon2,TANK,0.52,articuno,TANK,1.00,NEUTRAL,teleport,0.52,1.00
battle-gen9nationaldex-10652346,83,porygon2,TANK,0.52,articuno,TANK,1.00,NEUTRAL,teleport,0.52,1.00
battle-gen9nationaldex-10652346,84,porygon2,TANK,0.52,articuno,TANK,1.00,NEUTRAL,teleport,0.52,1.00
battle-gen9nationaldex-10652346,85,porygon2,TANK,0.52,articuno,TANK,1.00,NEUTRAL,teleport,0.52,1.00
battle-gen9nationaldex-10652346,86,porygon2,TANK,0.52,articuno,TANK,1.00,NEUTRAL,teleport,0.52,1.00
battle-gen9nationaldex-10652346,87,porygon2,TANK,0.47,articuno,TANK,0.75,NEUTRAL,teleport,0.47,0.75
battle-gen9nationaldex-10652346,88,porygon2,TANK,0.41,articuno,TANK,0.50,NEUTRAL,teleport,0.41,0.50
battle-gen9nationaldex-10652346,89,porygon2,TANK,0.36,articuno,TANK,0.25,NEUTRAL,teleport,0.36,0.25
battle-gen9nationaldex-10652348,80,clefable,TANK,0.83,pelipper,TANK,0.51,NEUTRAL,protect,0.83,1.99
battle-gen9nationaldex-10652348,81,clefable,TANK,0.83,pelipper,TANK,0.51,NEUTRAL,protect,0.83,1.99
battle-gen9nationaldex-10652348,82,clefable,TANK,0.83,pelipper,TANK,0.51,NEUTRAL,protect,0.83,1.99
battle-gen9nationaldex-10652348,83,clefable,TANK,0.83,pelipper,TANK,0.51,NEUTRAL,protect,0.83,1.99
battle-gen9nationaldex-10652348,84,clefable,TANK,0.51,pelipper,TANK,0.51,NEUTRAL,protect,0.51,1.99
battle-gen9nationaldex-10652348,85,clefable,TANK,0.45,pelipper,TANK,0.51,NEUTRAL,protect,0.45,1.99
battle-gen9nationaldex-10652348,86,clefable,TANK,0.21,pelipper,TANK,0.51,NEUTRAL,protect,0.21,1.99
battle-gen9nationaldex-10652348,87,clefable,TANK,0.15,pelipper,TANK,0.51,NEUTRAL,protect,0.15,1.99
battle-gen9nationaldex-10652364,993,greattusk,TANK,1.00,greattusk,TANK,1.00,OFFENSIVE_ADV,SWITCH->charizard,6.00,2.00
battle-gen9nationaldex-10652364,994,charizard,TANK,1.00,charizard,TANK,1.00,NEUTRAL,SWITCH->greattusk,6.00,2.00
battle-gen9nationaldex-10652364,995,greattusk,TANK,1.00,greattusk,TANK,1.00,OFFENSIVE_ADV,SWITCH->charizard,6.00,2.00
battle-gen9nationaldex-10652364,996,charizard,TANK,1.00,charizard,TANK,1.00,NEUTRAL,SWITCH->greattusk,6.00,2.00
battle-gen9nationaldex-10652364,997,greattusk,TANK,1.00,greattusk,TANK,1.00,OFFENSIVE_ADV,SWITCH->charizard,6.00,2.00
battle-gen9nationaldex-10652364,998,charizard,TANK,1.00,charizard,TANK,1.00,NEUTRAL,SWITCH->greattusk,6.00,2.00
battle-gen9nationaldex-10652364,999,greattusk,TANK,1.00,greattusk,TANK,1.00,OFFENSIVE_ADV,SWITCH->charizard,6.00,2.00
battle-gen9nationaldex-10652364,1000,charizard,TANK,1.00,charizard,TANK,1.00,NEUTRAL,SWITCH->greattusk,6.00,2.00
battle-gen9nationaldex-10652369,993,amoonguss,TANK,1.00,amoonguss,TANK,1.00,NEUTRAL,SWITCH->heatran,5.00,4.00
battle-gen9nationaldex-10652369,994,heatran,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->quagsire,5.00,4.00
battle-gen9nationaldex-10652369,995,quagsire,TANK,1.00,quagsire,TANK,1.00,NEUTRAL,SWITCH->amoonguss,5.00,4.00
battle-gen9nationaldex-10652369,996,amoonguss,TANK,1.00,amoonguss,TANK,1.00,NEUTRAL,SWITCH->heatran,5.00,4.00
battle-gen9nationaldex-10652369,997,heatran,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->quagsire,5.00,4.00
battle-gen9nationaldex-10652369,998,quagsire,TANK,1.00,quagsire,TANK,1.00,NEUTRAL,SWITCH->amoonguss,5.00,4.00
battle-gen9nationaldex-10652369,999,amoonguss,TANK,1.00,amoonguss,TANK,1.00,NEUTRAL,SWITCH->heatran,5.00,4.00
battle-gen9nationaldex-10652369,1000,heatran,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->quagsire,5.00,4.00
battle-gen9nationaldex-10652378,141,tapubulu,TANK,0.37,slowbro,TANK,1.00,OFFENSIVE_ADV,SWITCH->slowkinggalar,1.37,1.47
battle-gen9nationaldex-10652378,142,slowkinggalar,TANK,0.94,slowbro,TANK,1.00,NEUTRAL,SWITCH->tapubulu,1.31,1.47
battle-gen9nationaldex-10652378,142,tapubulu,TANK,0.00,slowbro,TANK,1.00,OFFENSIVE_ADV,SWITCH->slowkinggalar,1.00,1.47
battle-gen9nationaldex-10652378,143,slowkinggalar,TANK,1.00,slowbro,TANK,1.00,NEUTRAL,sludgebomb,1.00,1.47
battle-gen9nationaldex-10652378,144,slowkinggalar,TANK,0.94,slowbro,TANK,0.70,NEUTRAL,sludgebomb,0.94,1.17
battle-gen9nationaldex-10652378,145,slowkinggalar,TANK,0.94,slowbro,TANK,0.42,NEUTRAL,sludgebomb,0.94,0.89
battle-gen9nationaldex-10652378,146,slowkinggalar,TANK,0.75,slowbro,TANK,0.12,NEUTRAL,hydropump,0.75,0.59
battle-gen9nationaldex-10652378,147,slowkinggalar,TANK,0.75,heatran,TANK,0.34,OFFENSIVE_ADV,hydropump,0.75,0.34
battle-gen9nationaldex-10652386,993,mawile,TANK,0.37,ferrothorn,TANK,1.00,NEUTRAL,SWITCH->araquanid,1.37,2.00
battle-gen9nationaldex-10652386,994,araquanid,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->mawile,1.37,2.00
battle-gen9nationaldex-10652386,995,mawile,TANK,0.37,ferrothorn,TANK,1.00,NEUTRAL,SWITCH->araquanid,1.37,2.00
battle-gen9nationaldex-10652386,996,araquanid,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->mawile,1.37,2.00
battle-gen9nationaldex-10652386,997,mawile,TANK,0.37,ferrothorn,TANK,1.00,NEUTRAL,SWITCH->araquanid,1.37,2.00
battle-gen9nationaldex-10652386,998,araquanid,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->mawile,1.37,2.00
battle-gen9nationaldex-10652386,999,mawile,TANK,0.37,ferrothorn,TANK,1.00,NEUTRAL,SWITCH->araquanid,1.37,2.00
battle-gen9nationaldex-10652386,1000,araquanid,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->mawile,1.37,2.00
battle-gen9nationaldex-10652396,96,landorustherian,SWEEPER,0.91,amoonguss,TANK,0.71,NEUTRAL,earthquake,3.03,0.71
battle-gen9nationaldex-10652396,97,landorustherian,SWEEPER,0.81,amoonguss,TANK,0.78,NEUTRAL,earthquake,2.93,0.78
battle-gen9nationaldex-10652396,98,landorustherian,SWEEPER,0.71,amoonguss,TANK,0.84,NEUTRAL,earthquake,2.83,0.84
battle-gen9nationaldex-10652396,99,landorustherian,SWEEPER,0.62,amoonguss,TANK,0.47,NEUTRAL,earthquake,2.74,0.47
battle-gen9nationaldex-10652396,100,landorustherian,SWEEPER,0.62,amoonguss,TANK,0.11,NEUTRAL,earthquake,2.74,0.11
battle-gen9nationaldex-10652396,101,landorustherian,SWEEPER,0.52,amoonguss,TANK,0.18,NEUTRAL,earthquake,2.64,0.18
battle-gen9nationaldex-10652396,102,landorustherian,SWEEPER,0.41,amoonguss,TANK,0.24,NEUTRAL,earthquake,2.54,0.24
battle-gen9nationaldex-10652396,103,landorustherian,SWEEPER,0.32,amoonguss,TANK,0.30,NEUTRAL,earthquake,2.44,0.30
battle-gen9nationaldex-10652424,273,dragonite,TANK,0.00,tyranitar,TANK,1.00,VOLATILE,SWITCH->tyranitar,1.25,3.89
battle-gen9nationaldex-10652424,274,tyranitar,TANK,0.74,tyranitar,TANK,1.00,OFFENSIVE_ADV,SWITCH->araquanid,1.25,3.89
battle-gen9nationaldex-10652424,275,araquanid,TANK,0.45,mawile,TANK,1.00,NEUTRAL,SWITCH->tyranitar,1.19,3.89
battle-gen9nationaldex-10652424,276,tyranitar,TANK,0.74,dragonite,TANK,0.88,OFFENSIVE_ADV,stoneedge,1.19,3.83
battle-gen9nationaldex-10652424,277,tyranitar,TANK,0.74,mawile,TANK,0.69,VOLATILE,SWITCH->araquanid,1.19,3.52
battle-gen9nationaldex-10652424,278,araquanid,TANK,0.39,tyranitar,TANK,1.00,VOLATILE,SWITCH->tyranitar,1.13,3.52
battle-gen9nationaldex-10652424,278,tyranitar,TANK,0.00,tyranitar,TANK,1.00,VOLATILE,SWITCH->araquanid,0.39,3.52
battle-gen9nationaldex-10652424,279,araquanid,TANK,0.39,tyranitar,TANK,1.00,VOLATILE,liquidation,0.39,3.52
battle-gen9nationaldex-10652426,993,kyurem,TANK,1.00,kyurem,TANK,1.00,VOLATILE,SWITCH->oinkologne,3.00,1.71
battle-gen9nationaldex-10652426,994,oinkologne,TANK,1.00,reuniclus,TANK,0.71,NEUTRAL,SWITCH->kyurem,3.00,1.71
battle-gen9nationaldex-10652426,995,kyurem,TANK,1.00,kyurem,TANK,1.00,VOLATILE,SWITCH->oinkologne,3.00,1.71
battle-gen9nationaldex-10652426,996,oinkologne,TANK,1.00,reuniclus,TANK,0.71,NEUTRAL,SWITCH->kyurem,3.00,1.71
battle-gen9nationaldex-10652426,997,kyurem,TANK,1.00,kyurem,TANK,1.00,VOLATILE,SWITCH->oinkologne,3.00,1.71
battle-gen9nationaldex-10652426,998,oinkologne,TANK,1.00,reuniclus,TANK,0.71,NEUTRAL,SWITCH->kyurem,3.00,1.71
battle-gen9nationaldex-10652426,999,kyurem,TANK,1.00,kyurem,TANK,1.00,VOLATILE,SWITCH->oinkologne,3.00,1.71
battle-gen9nationaldex-10652426,1000,oinkologne,TANK,1.00,reuniclus,TANK,0.71,NEUTRAL,SWITCH->kyurem,3.00,1.71
battle-gen9nationaldex-10652438,90,clefable,TANK,1.00,clefable,TANK,1.00,NEUTRAL,SWITCH->excadrill,2.00,1.00
battle-gen9nationaldex-10652438,91,excadrill,UTILITY,1.00,clefable,TANK,1.00,DOMINANT,SWITCH->clefable,2.00,1.00
battle-gen9nationaldex-10652438,92,clefable,TANK,1.00,clefable,TANK,1.00,NEUTRAL,SWITCH->excadrill,2.00,1.00
battle-gen9nationaldex-10652438,93,excadrill,UTILITY,1.00,clefable,TANK,1.00,DOMINANT,SWITCH->clefable,2.00,1.00
battle-gen9nationaldex-10652438,94,clefable,TANK,1.00,clefable,TANK,0.76,NEUTRAL,SWITCH->excadrill,2.00,0.76
battle-gen9nationaldex-10652438,95,excadrill,UTILITY,0.97,clefable,TANK,0.51,DOMINANT,SWITCH->clefable,1.97,0.51
battle-gen9nationaldex-10652438,96,clefable,TANK,1.00,clefable,TANK,0.26,NEUTRAL,SWITCH->excadrill,1.97,0.26
battle-gen9nationaldex-10652438,97,excadrill,UTILITY,0.94,clefable,TANK,0.01,DOMINANT,SWITCH->clefable,1.94,0.01
battle-gen9nationaldex-10652450,993,tapubulu,TANK,1.00,swampert,TANK,1.00,DOMINANT,SWITCH->slowkinggalar,2.00,2.00
battle-gen9nationaldex-10652450,994,slowkinggalar,TANK,1.00,manaphy,TANK,1.00,NEUTRAL,SWITCH->tapubulu,2.00,2.00
battle-gen9nationaldex-10652450,995,tapubulu,TANK,1.00,swampert,TANK,1.00,DOMINANT,SWITCH->slowkinggalar,2.00,2.00
battle-gen9nationaldex-10652450,996,slowkinggalar,TANK,1.00,manaphy,TANK,1.00,NEUTRAL,SWITCH->tapubulu,2.00,2.00
battle-gen9nationaldex-10652450,997,tapubulu,TANK,1.00,swampert,TANK,1.00,DOMINANT,SWITCH->slowkinggalar,2.00,2.00
battle-gen9nationaldex-10652450,998,slowkinggalar,TANK,1.00,manaphy,TANK,1.00,NEUTRAL,SWITCH->tapubulu,2.00,2.00
battle-gen9nationaldex-10652450,999,tapubulu,TANK,1.00,swampert,TANK,1.00,DOMINANT,SWITCH->slowkinggalar,2.00,2.00
battle-gen9nationaldex-10652450,1000,slowkinggalar,TANK,1.00,manaphy,TANK,1.00,NEUTRAL,SWITCH->tapubulu,2.00,2.00
battle-gen9nationaldex-10652468,83,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,defog,1.00,1.33
battle-gen9nationaldex-10652468,84,gliscor,TANK,1.00,sableye,TANK,0.33,NEUTRAL,struggle,1.00,1.33
battle-gen9nationaldex-10652468,85,gliscor,TANK,0.88,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.88,1.33
battle-gen9nationaldex-10652468,86,gliscor,TANK,0.75,sableye,TANK,0.22,NEUTRAL,struggle,0.75,1.22
battle-gen9nationaldex-10652468,87,gliscor,TANK,0.62,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.62,1.22
battle-gen9nationaldex-10652468,88,gliscor,TANK,0.50,sableye,TANK,0.11,NEUTRAL,struggle,0.50,1.11
battle-gen9nationaldex-10652468,89,gliscor,TANK,0.38,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.38,1.11
battle-gen9nationaldex-10652468,90,gliscor,TANK,0.25,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.25,1.00
battle-gen9nationaldex-10652478,993,sawsbuckwinter,TANK,1.00,reuniclus,TANK,0.90,NEUTRAL,SWITCH->slaking,5.00,2.04
battle-gen9nationaldex-10652478,994,slaking,TANK,1.00,clefable,TANK,1.00,NEUTRAL,SWITCH->sawsbuckwinter,5.00,2.04
battle-gen9nationaldex-10652478,995,sawsbuckwinter,TANK,1.00,reuniclus,TANK,0.90,NEUTRAL,SWITCH->slaking,5.00,2.04
battle-gen9nationaldex-10652478,996,slaking,TANK,1.00,clefable,TANK,1.00,NEUTRAL,SWITCH->sawsbuckwinter,5.00,2.04
battle-gen9nationaldex-10652478,997,sawsbuckwinter,TANK,1.00,reuniclus,TANK,0.90,NEUTRAL,SWITCH->slaking,5.00,2.04
battle-gen9nationaldex-10652478,998,slaking,TANK,1.00,clefable,TANK,1.00,NEUTRAL,SWITCH->sawsbuckwinter,5.00,2.04
battle-gen9nationaldex-10652478,999,sawsbuckwinter,TANK,1.00,reuniclus,TANK,0.90,NEUTRAL,SWITCH->slaking,5.00,2.04
battle-gen9nationaldex-10652478,1000,slaking,TANK,1.00,clefable,TANK,1.00,NEUTRAL,SWITCH->sawsbuckwinter,5.00,2.04
battle-gen9nationaldex-10652479,993,cresselia,TANK,1.00,swampert,TANK,1.00,NEUTRAL,SWITCH->porygon2,2.00,2.00
battle-gen9nationaldex-10652479,994,porygon2,TANK,1.00,ragingbolt,TANK,1.00,NEUTRAL,SWITCH->cresselia,2.00,2.00
battle-gen9nationaldex-10652479,995,cresselia,TANK,1.00,swampert,TANK,1.00,NEUTRAL,SWITCH->porygon2,2.00,2.00
battle-gen9nationaldex-10652479,996,porygon2,TANK,1.00,ragingbolt,TANK,1.00,NEUTRAL,SWITCH->cresselia,2.00,2.00
battle-gen9nationaldex-10652479,997,cresselia,TANK,1.00,swampert,TANK,1.00,NEUTRAL,SWITCH->porygon2,2.00,2.00
battle-gen9nationaldex-10652479,998,porygon2,TANK,1.00,ragingbolt,TANK,1.00,NEUTRAL,SWITCH->cresselia,2.00,2.00
battle-gen9nationaldex-10652479,999,cresselia,TANK,1.00,swampert,TANK,1.00,NEUTRAL,SWITCH->porygon2,2.00,2.00
battle-gen9nationaldex-10652479,1000,porygon2,TANK,1.00,ragingbolt,TANK,1.00,NEUTRAL,SWITCH->cresselia,2.00,2.00
battle-gen9nationaldex-10652485,74,corviknight,TANK,0.24,quagsire,TANK,0.91,NEUTRAL,bravebird,0.24,1.35
battle-gen9nationaldex-10652485,75,corviknight,TANK,0.24,amoonguss,TANK,0.83,DOMINANT,uturn,0.24,1.74
battle-gen9nationaldex-10652485,76,corviknight,TANK,0.24,quagsire,TANK,0.81,NEUTRAL,bravebird,0.24,1.64
battle-gen9nationaldex-10652485,77,corviknight,TANK,0.02,amoonguss,TANK,0.45,DOMINANT,uturn,0.02,1.26
battle-gen9nationaldex-10652485,78,corviknight,TANK,0.02,amoonguss,TANK,0.40,DOMINANT,uturn,0.02,1.21
battle-gen9nationaldex-10652485,79,corviknight,TANK,0.02,quagsire,TANK,0.81,NEUTRAL,bravebird,0.02,1.21
battle-gen9nationaldex-10652485,80,corviknight,TANK,0.02,amoonguss,TANK,0.79,DOMINANT,uturn,0.02,1.60
battle-gen9nationaldex-10652485,81,corviknight,TANK,0.02,quagsire,TANK,0.81,NEUTRAL,bravebird,0.02,1.60
battle-gen9nationaldex-10652501,113,corviknight,TANK,1.00,gliscor,TANK,1.00,DEFENSIVE_ADV,defog,1.00,1.00
battle-gen9nationaldex-10652501,114,corviknight,TANK,1.00,gliscor,TANK,1.00,DEFENSIVE_ADV,defog,1.00,1.00
battle-gen9nationaldex-10652501,115,corviknight,TANK,1.00,gliscor,TANK,1.00,DEFENSIVE_ADV,defog,1.00,1.00
battle-gen9nationaldex-10652501,116,corviknight,TANK,0.99,gliscor,TANK,0.88,DEFENSIVE_ADV,defog,0.99,0.88
battle-gen9nationaldex-10652501,117,corviknight,TANK,0.97,gliscor,TANK,0.75,DEFENSIVE_ADV,defog,0.97,0.75
battle-gen9nationaldex-10652501,118,corviknight,TANK,0.95,gliscor,TANK,0.63,DEFENSIVE_ADV,struggle,0.95,0.63
battle-gen9nationaldex-10652501,119,corviknight,TANK,0.68,gliscor,TANK,0.42,DEFENSIVE_ADV,struggle,0.68,0.42
battle-gen9nationaldex-10652501,120,corviknight,TANK,0.41,gliscor,TANK,0.21,DEFENSIVE_ADV,struggle,0.41,0.21
battle-gen9nationaldex-10652507,993,aegislash,TANK,1.00,ragingbolt,TANK,1.00,NEUTRAL,SWITCH->clefable,2.03,1.76
battle-gen9nationaldex-10652507,994,clefable,TANK,1.00,swampertmega,TANK,0.76,NEUTRAL,SWITCH->aegislash,2.03,1.76
battle-gen9nationaldex-10652507,995,aegislash,TANK,1.00,ragingbolt,TANK,1.00,NEUTRAL,SWITCH->clefable,2.03,1.76
battle-gen9nationaldex-10652507,996,clefable,TANK,1.00,swampertmega,TANK,0.76,NEUTRAL,SWITCH->aegislash,2.03,1.76
battle-gen9nationaldex-10652507,997,aegislash,TANK,1.00,ragingbolt,TANK,1.00,NEUTRAL,SWITCH->clefable,2.03,1.76
battle-gen9nationaldex-10652507,998,clefable,TANK,1.00,swampertmega,TANK,0.76,NEUTRAL,SWITCH->aegislash,2.03,1.76
battle-gen9nationaldex-10652507,999,aegislash,TANK,1.00,ragingbolt,TANK,1.00,NEUTRAL,SWITCH->clefable,2.03,1.76
battle-gen9nationaldex-10652507,1000,clefable,TANK,1.00,swampertmega,TANK,0.76,NEUTRAL,SWITCH->aegislash,2.03,1.76
battle-gen9nationaldex-10652521,97,toxapex,TANK,1.00,clefable,TANK,1.00,DEFENSIVE_ADV,recover,1.00,1.00
battle-gen9nationaldex-10652521,98,toxapex,TANK,1.00,clefable,TANK,1.00,DEFENSIVE_ADV,haze,1.00,1.00
battle-gen9nationaldex-10652521,99,toxapex,TANK,1.00,clefable,TANK,1.00,DEFENSIVE_ADV,haze,1.00,1.00
battle-gen9nationaldex-10652521,100,toxapex,TANK,1.00,clefable,TANK,1.00,DEFENSIVE_ADV,haze,1.00,1.00
battle-gen9nationaldex-10652521,101,toxapex,TANK,1.00,clefable,TANK,0.81,DEFENSIVE_ADV,haze,1.00,0.81
battle-gen9nationaldex-10652521,102,toxapex,TANK,1.00,clefable,TANK,0.62,DEFENSIVE_ADV,haze,1.00,0.62
battle-gen9nationaldex-10652521,103,toxapex,TANK,1.00,clefable,TANK,0.43,DEFENSIVE_ADV,haze,1.00,0.43
