Batalha,Turno,Meu,Meu_Papel,Meu_HP,Adversario,Papel_Adv,HP_Adv,Matchup,Decisao,HP_Equipa_Meu,HP_Equipa_Adv
battle-gen9nationaldex-10730116,97,deoxysdefense,TANK,0.29,latias,TANK,0.47,OFFENSIVE_DIS,teleport,0.29,1.47
battle-gen9nationaldex-10730116,98,deoxysdefense,TANK,0.29,clefable,TANK,1.00,OFFENSIVE_DIS,taunt,0.29,1.47
battle-gen9nationaldex-10730116,99,deoxysdefense,TANK,0.29,clefable,TANK,1.00,OFFENSIVE_DIS,taunt,0.29,1.47
battle-gen9nationaldex-10730116,100,deoxysdefense,TANK,0.07,clefable,TANK,1.00,OFFENSIVE_DIS,taunt,0.07,1.47
battle-gen9nationaldex-10730148,90,toxapex,TANK,0.94,kyurem,TANK,0.94,OFFENSIVE_DIS,haze,1.24,0.94
battle-gen9nationaldex-10730148,91,toxapex,TANK,0.94,kyurem,TANK,0.94,OFFENSIVE_DIS,haze,1.24,0.94
battle-gen9nationaldex-10730148,92,toxapex,TANK,0.94,kyurem,TANK,0.94,OFFENSIVE_DIS,haze,1.24,0.94
battle-gen9nationaldex-10730148,93,toxapex,TANK,0.94,kyurem,TANK,0.94,OFFENSIVE_DIS,haze,1.24,0.94
battle-gen9nationaldex-10730148,94,toxapex,TANK,0.94,kyurem,TANK,0.94,OFFENSIVE_DIS,haze,1.24,0.94
battle-gen9nationaldex-10730148,95,toxapex,TANK,0.94,kyurem,TANK,0.94,OFFENSIVE_DIS,haze,1.24,0.94
battle-gen9nationaldex-10730148,96,toxapex,TANK,0.90,kyurem,TANK,0.69,OFFENSIVE_DIS,SWITCH->tyranitar,1.20,0.69
battle-gen9nationaldex-10730148,97,tyranitar,TANK,0.24,kyurem,TANK,0.38,OFFENSIVE_ADV,stoneedge,1.25,0.38
battle-gen9nationaldex-10730182,104,audino,TANK,0.58,tangrowth,TANK,1.00,NEUTRAL,protect,0.68,1.42
battle-gen9nationaldex-10730182,105,audino,TANK,0.58,tangrowth,TANK,1.00,NEUTRAL,protect,0.68,1.42
battle-gen9nationaldex-10730182,106,audino,TANK,0.38,tangrowth,TANK,1.00,NEUTRAL,SWITCH->melmetal,0.48,1.42
battle-gen9nationaldex-10730182,107,melmetal,TANK,0.10,tyranitar,TANK,0.42,OFFENSIVE_ADV,icepunch,0.82,1.42
battle-gen9nationaldex-10730182,107,melmetal,TANK,0.00,tyranitar,TANK,0.42,OFFENSIVE_ADV,SWITCH->audino,0.72,1.42
battle-gen9nationaldex-10730182,108,audino,TANK,0.72,tyranitar,TANK,0.42,OFFENSIVE_DIS,knockoff,0.72,1.42
battle-gen9nationaldex-10730182,109,audino,TANK,0.66,tangrowth,TANK,0.88,NEUTRAL,knockoff,0.66,1.30
battle-gen9nationaldex-10730182,110,audino,TANK,0.30,tangrowth,TANK,0.86,NEUTRAL,knockoff,0.30,1.28
battle-gen9nationaldex-10730255,73,porygon2,TANK,0.73,garganacl,TANK,0.44,NEUTRAL,recover,0.73,1.21
battle-gen9nationaldex-10730255,74,porygon2,TANK,0.66,garganacl,TANK,0.50,NEUTRAL,recover,0.66,1.27
battle-gen9nationaldex-10730255,75,porygon2,TANK,0.60,garganacl,TANK,0.56,NEUTRAL,recover,0.60,1.33
battle-gen9nationaldex-10730255,76,porygon2,TANK,0.54,garganacl,TANK,0.62,NEUTRAL,recover,0.54,1.39
battle-gen9nationaldex-10730255,77,porygon2,TANK,0.48,garganacl,TANK,0.68,NEUTRAL,recover,0.48,1.45
battle-gen9nationaldex-10730255,78,porygon2,TANK,0.39,garganacl,TANK,0.75,NEUTRAL,recover,0.39,1.52
battle-gen9nationaldex-10730255,79,porygon2,TANK,0.24,garganacl,TANK,0.81,NEUTRAL,recover,0.24,1.58
battle-gen9nationaldex-10730255,80,porygon2,TANK,0.03,garganacl,TANK,0.87,NEUTRAL,recover,0.03,1.64
battle-gen9nationaldex-10730262,77,mantine,TANK,0.47,slowbro,TANK,0.27,OFFENSIVE_DIS,haze,0.47,1.27
battle-gen9nationaldex-10730262,78,mantine,TANK,0.53,yanmega,UTILITY,1.00,NEUTRAL,haze,0.53,1.27
battle-gen9nationaldex-10730262,79,mantine,TANK,0.36,slowbro,TANK,0.55,OFFENSIVE_DIS,haze,0.36,1.55
battle-gen9nationaldex-10730262,80,mantine,TANK,0.42,yanmega,UTILITY,1.00,NEUTRAL,haze,0.42,1.55
battle-gen9nationaldex-10730262,81,mantine,TANK,0.25,slowbro,TANK,0.82,OFFENSIVE_DIS,haze,0.25,1.82
battle-gen9nationaldex-10730262,82,mantine,TANK,0.20,slowbro,TANK,0.70,OFFENSIVE_DIS,haze,0.20,1.70
battle-gen9nationaldex-10730262,83,mantine,TANK,0.26,yanmega,UTILITY,1.00,NEUTRAL,haze,0.26,1.70
battle-gen9nationaldex-10730262,84,mantine,TANK,0.07,slowbro,TANK,0.94,OFFENSIVE_DIS,haze,0.07,1.94
battle-gen9nationaldex-10730291,133,gliscor,TANK,0.55,gliscor,TANK,1.00,OFFENSIVE_DIS,defog,0.55,1.18
battle-gen9nationaldex-10730291,134,gliscor,TANK,0.45,gliscor,TANK,1.00,OFFENSIVE_DIS,defog,0.45,1.18
battle-gen9nationaldex-10730291,135,gliscor,TANK,0.32,gliscor,TANK,1.00,OFFENSIVE_DIS,defog,0.32,1.18
battle-gen9nationaldex-10730291,136,gliscor,TANK,0.22,gliscor,TANK,1.00,OFFENSIVE_DIS,defog,0.22,1.18
battle-gen9nationaldex-10730291,137,gliscor,TANK,0.34,pecharunt,TANK,0.18,OFFENSIVE_ADV,defog,0.34,1.18
battle-gen9nationaldex-10730291,138,gliscor,TANK,0.47,gliscor,TANK,1.00,OFFENSIVE_DIS,defog,0.47,1.18
battle-gen9nationaldex-10730291,139,gliscor,TANK,0.36,gliscor,TANK,1.00,OFFENSIVE_DIS,defog,0.36,1.18
battle-gen9nationaldex-10730291,140,gliscor,TANK,0.22,gliscor,TANK,1.00,OFFENSIVE_DIS,defog,0.22,1.18
battle-gen9nationaldex-10730301,81,hydreigon,TANK,0.59,venusaur,TANK,0.66,NEUTRAL,roost,0.59,0.66
battle-gen9nationaldex-10730301,82,hydreigon,TANK,0.94,venusaur,TANK,1.00,NEUTRAL,darkpulse,0.94,1.00
battle-gen9nationaldex-10730301,83,hydreigon,TANK,0.60,venusaur,TANK,0.64,NEUTRAL,roost,0.60,0.64
battle-gen9nationaldex-10730301,84,hydreigon,TANK,0.94,venusaur,TANK,1.00,NEUTRAL,darkpulse,0.94,1.00
battle-gen9nationaldex-10730301,85,hydreigon,TANK,0.62,venusaur,TANK,0.67,NEUTRAL,darkpulse,0.62,0.67
battle-gen9nationaldex-10730301,86,hydreigon,TANK,0.62,venusaur,TANK,0.80,NEUTRAL,darkpulse,0.62,0.80
battle-gen9nationaldex-10730301,87,hydreigon,TANK,0.29,venusaur,TANK,0.42,NEUTRAL,darkpulse,0.29,0.42
battle-gen9nationaldex-10730301,88,hydreigon,TANK,0.29,venusaur,TANK,0.07,NEUTRAL,darkpulse,0.29,0.07
battle-gen9nationaldex-10730303,82,slowkinggalar,TANK,0.66,torkoal,TANK,1.00,NEUTRAL,slackoff,0.66,1.02
battle-gen9nationaldex-10730303,83,slowkinggalar,TANK,0.65,torkoal,TANK,0.42,NEUTRAL,sludgebomb,0.65,0.44
battle-gen9nationaldex-10730303,84,slowkinggalar,TANK,0.59,venusaur,TANK,0.64,DOMINANT,slackoff,0.59,1.08
battle-gen9nationaldex-10730303,85,slowkinggalar,TANK,0.94,torkoal,TANK,0.42,NEUTRAL,sludgebomb,0.94,1.08
battle-gen9nationaldex-10730303,86,slowkinggalar,TANK,0.88,venusaur,TANK,0.27,DOMINANT,sludgebomb,0.88,0.71
battle-gen9nationaldex-10730303,87,slowkinggalar,TANK,0.82,landorustherian,SWEEPER,0.02,DEFENSIVE_DIS,futuresight,0.82,0.29
battle-gen9nationaldex-10730303,88,slowkinggalar,TANK,0.52,venusaur,TANK,0.27,DOMINANT,sludgebomb,0.52,0.29
battle-gen9nationaldex-10730303,89,slowkinggalar,TANK,0.46,venusaur,TANK,0.27,DOMINANT,futuresight,0.46,0.27
battle-gen9nationaldex-10730304,78,tapubulu,TANK,0.16,corviknight,TANK,0.81,DEFENSIVE_DIS,closecombat,1.55,1.69
battle-gen9nationaldex-10730304,78,tapubulu,TANK,0.00,corviknight,TANK,0.55,DEFENSIVE_DIS,SWITCH->pidgeot,1.39,1.43
battle-gen9nationaldex-10730304,79,pidgeot,TANK,0.75,corviknight,TANK,0.55,OFFENSIVE_ADV,SWITCH->corviknight,1.14,1.43
battle-gen9nationaldex-10730304,80,corviknight,TANK,0.24,gliscor,TANK,0.99,DEFENSIVE_ADV,SWITCH->pidgeot,1.00,1.38
battle-gen9nationaldex-10730304,81,pidgeot,TANK,0.40,corviknight,TANK,0.39,OFFENSIVE_ADV,SWITCH->corviknight,0.65,1.38
battle-gen9nationaldex-10730304,82,corviknight,TANK,0.10,gliscor,TANK,1.00,DEFENSIVE_ADV,SWITCH->pidgeot,0.50,1.22
battle-gen9nationaldex-10730304,83,pidgeot,TANK,0.04,corviknight,TANK,0.22,OFFENSIVE_ADV,SWITCH->corviknight,0.14,1.22
battle-gen9nationaldex-10730304,83,corviknight,TANK,0.00,corviknight,TANK,0.22,STALEMATE,SWITCH->pidgeot,0.04,1.22
battle-gen9nationaldex-10730326,83,slowbro,TANK,1.00,dondozo,TANK,0.80,STALEMATE,teleport,1.00,2.08
battle-gen9nationaldex-10730326,84,slowbro,TANK,0.87,dondozo,TANK,0.66,STALEMATE,teleport,0.87,1.94
battle-gen9nationaldex-10730326,85,slowbro,TANK,0.75,dondozo,TANK,0.52,STALEMATE,slackoff,0.75,1.80
battle-gen9nationaldex-10730326,86,slowbro,TANK,0.88,dondozo,TANK,0.39,STALEMATE,teleport,0.88,1.67
battle-gen9nationaldex-10730326,87,slowbro,TANK,0.76,dondozo,TANK,0.25,STALEMATE,slackoff,0.76,1.53
battle-gen9nationaldex-10730326,88,slowbro,TANK,0.82,dondozo,TANK,0.10,STALEMATE,slackoff,0.82,1.38
battle-gen9nationaldex-10730326,89,slowbro,TANK,0.88,zapdos,TANK,0.13,DEFENSIVE_DIS,teleport,0.88,1.28
battle-gen9nationaldex-10730326,90,slowbro,TANK,0.24,zapdos,TANK,0.13,DEFENSIVE_DIS,slackoff,0.24,1.28
battle-gen9nationaldex-10730346,84,manaphy,TANK,0.78,amoonguss,TANK,0.94,VOLATILE,psychic,0.78,1.94
battle-gen9nationaldex-10730346,85,manaphy,TANK,0.57,amoonguss,TANK,1.00,VOLATILE,psychic,0.57,2.00
battle-gen9nationaldex-10730346,86,manaphy,TANK,0.35,amoonguss,TANK,1.00,VOLATILE,psychic,0.35,2.00
battle-gen9nationaldex-10730346,87,manaphy,TANK,0.35,rotomwash,TANK,0.77,DEFENSIVE_DIS,psychic,0.35,1.77
battle-gen9nationaldex-10730346,88,manaphy,TANK,0.35,amoonguss,TANK,0.35,VOLATILE,surf,0.35,1.12
battle-gen9nationaldex-10730346,89,manaphy,TANK,0.35,rotomwash,TANK,0.64,DEFENSIVE_DIS,psychic,0.35,0.99
battle-gen9nationaldex-10730346,90,manaphy,TANK,0.29,rotomwash,TANK,0.41,DEFENSIVE_DIS,psychic,0.29,0.76
battle-gen9nationaldex-10730346,91,manaphy,TANK,0.23,rotomwash,TANK,0.41,DEFENSIVE_DIS,psychic,0.23,0.41
battle-gen9nationaldex-10730347,167,slowbro,TANK,0.82,slowbro,TANK,0.48,STALEMATE,SWITCH->porygon2,2.82,0.48
battle-gen9nationaldex-10730347,168,porygon2,TANK,0.94,slowbro,TANK,0.42,OFFENSIVE_DIS,SWITCH->gliscor,2.94,0.42
battle-gen9nationaldex-10730347,169,gliscor,TANK,1.00,slowbro,TANK,0.36,DEFENSIVE_DIS,SWITCH->slowbro,3.00,0.36
battle-gen9nationaldex-10730347,170,slowbro,TANK,0.94,slowbro,TANK,0.30,STALEMATE,SWITCH->porygon2,2.94,0.30
battle-gen9nationaldex-10730347,171,porygon2,TANK,0.94,slowbro,TANK,0.24,OFFENSIVE_DIS,SWITCH->slowbro,2.94,0.24
battle-gen9nationaldex-10730347,172,slowbro,TANK,0.94,slowbro,TANK,0.18,STALEMATE,SWITCH->gliscor,2.94,0.18
battle-gen9nationaldex-10730347,173,gliscor,TANK,1.00,slowbro,TANK,0.11,DEFENSIVE_DIS,SWITCH->slowbro,3.00,0.11
battle-gen9nationaldex-10730347,174,slowbro,TANK,0.94,slowbro,TANK,0.05,STALEMATE,scald,2.94,0.05
battle-gen9nationaldex-10730363,76,garchomp,TANK,0.32,deoxysdefense,TANK,0.49,NEUTRAL,SWITCH->ferrothorn,0.39,0.49
battle-gen9nationaldex-10730363,77,ferrothorn,TANK,0.01,deoxysdefense,TANK,0.49,DEFENSIVE_ADV,SWITCH->garchomp,0.33,0.49
battle-gen9nationaldex-10730363,78,garchomp,TANK,0.26,deoxysdefense,TANK,0.49,NEUTRAL,SWITCH->ferrothorn,0.27,0.49
battle-gen9nationaldex-10730363,78,ferrothorn,TANK,0.00,deoxysdefense,TANK,0.49,DEFENSIVE_ADV,SWITCH->garchomp,0.26,0.49
battle-gen9nationaldex-10730363,79,garchomp,TANK,0.20,deoxysdefense,TANK,0.49,NEUTRAL,dragontail,0.20,0.49
battle-gen9nationaldex-10730363,80,garchomp,TANK,0.20,deoxysdefense,TANK,0.34,NEUTRAL,dragontail,0.20,0.34
battle-gen9nationaldex-10730363,81,garchomp,TANK,0.20,deoxysdefense,TANK,0.19,NEUTRAL,dragontail,0.20,0.19
battle-gen9nationaldex-10730363,82,garchomp,TANK,0.20,deoxysdefense,TANK,0.02,NEUTRAL,dragontail,0.20,0.02
battle-gen9nationaldex-10730376,91,clefable,TANK,0.82,heatran,TANK,0.71,CRITICAL_DIS,stealthrock,0.82,1.89
battle-gen9nationaldex-10730376,92,clefable,TANK,0.82,quagsire,TANK,0.01,NEUTRAL,moonblast,0.82,1.83
battle-gen9nationaldex-10730376,93,clefable,TANK,0.82,heatran,TANK,0.59,CRITICAL_DIS,stealthrock,0.82,1.60
battle-gen9nationaldex-10730376,94,clefable,TANK,0.59,heatran,TANK,0.65,CRITICAL_DIS,moonblast,0.59,1.66
battle-gen9nationaldex-10730376,95,clefable,TANK,0.33,heatran,TANK,0.66,CRITICAL_DIS,moonblast,0.33,1.67
battle-gen9nationaldex-10730376,96,clefable,TANK,0.33,ferrothorn,TANK,0.89,CRITICAL_DIS,moonblast,0.33,1.56
battle-gen9nationaldex-10730376,97,clefable,TANK,0.33,heatran,TANK,0.55,CRITICAL_DIS,moonblast,0.33,1.45
battle-gen9nationaldex-10730376,98,clefable,TANK,0.07,heatran,TANK,0.57,CRITICAL_DIS,moonblast,0.07,1.47
battle-gen9nationaldex-10730441,75,tyranitar,TANK,0.75,venusaurmega,TANK,0.57,VOLATILE,icepunch,0.75,0.57
battle-gen9nationaldex-10730441,76,tyranitar,TANK,0.75,venusaurmega,TANK,0.59,VOLATILE,icepunch,0.75,0.59
battle-gen9nationaldex-10730441,77,tyranitar,TANK,0.75,venusaurmega,TANK,0.61,VOLATILE,icepunch,0.75,0.61
battle-gen9nationaldex-10730441,78,tyranitar,TANK,0.75,venusaurmega,TANK,0.63,VOLATILE,icepunch,0.75,0.63
battle-gen9nationaldex-10730441,79,tyranitar,TANK,0.75,venusaurmega,TANK,0.70,VOLATILE,icepunch,0.75,0.70
battle-gen9nationaldex-10730441,80,tyranitar,TANK,0.75,venusaurmega,TANK,0.53,VOLATILE,icepunch,0.75,0.53
battle-gen9nationaldex-10730441,81,tyranitar,TANK,0.75,venusaurmega,TANK,0.34,VOLATILE,icepunch,0.75,0.34
battle-gen9nationaldex-10730441,82,tyranitar,TANK,0.75,venusaurmega,TANK,0.16,VOLATILE,icepunch,0.75,0.16
battle-gen9nationaldex-10730443,117,gliscor,TANK,0.48,skarmory,TANK,0.93,OFFENSIVE_DIS,uturn,0.48,0.93
battle-gen9nationaldex-10730443,118,gliscor,TANK,0.44,skarmory,TANK,0.92,OFFENSIVE_DIS,uturn,0.44,0.92
battle-gen9nationaldex-10730443,119,gliscor,TANK,0.40,skarmory,TANK,0.91,OFFENSIVE_DIS,uturn,0.40,0.91
battle-gen9nationaldex-10730443,120,gliscor,TANK,0.36,skarmory,TANK,0.91,OFFENSIVE_DIS,uturn,0.36,0.91
battle-gen9nationaldex-10730443,121,gliscor,TANK,0.32,skarmory,TANK,0.90,OFFENSIVE_DIS,uturn,0.32,0.90
battle-gen9nationaldex-10730443,122,gliscor,TANK,0.23,skarmory,TANK,0.65,OFFENSIVE_DIS,earthquake,0.23,0.65
battle-gen9nationaldex-10730443,123,gliscor,TANK,0.30,skarmory,TANK,0.40,OFFENSIVE_DIS,earthquake,0.30,0.40
battle-gen9nationaldex-10730443,124,gliscor,TANK,0.36,skarmory,TANK,0.15,OFFENSIVE_DIS,earthquake,0.36,0.15
battle-gen9nationaldex-10730468,80,gliscor,TANK,1.00,corviknight,TANK,1.00,OFFENSIVE_DIS,stealthrock,1.00,1.00
battle-gen9nationaldex-10730468,81,gliscor,TANK,1.00,corviknight,TANK,1.00,OFFENSIVE_DIS,stealthrock,1.00,1.00
battle-gen9nationaldex-10730468,82,gliscor,TANK,1.00,corviknight,TANK,1.00,OFFENSIVE_DIS,struggle,1.00,1.00
battle-gen9nationaldex-10730468,83,gliscor,TANK,0.83,corviknight,TANK,0.99,OFFENSIVE_DIS,struggle,0.83,0.99
battle-gen9nationaldex-10730468,84,gliscor,TANK,0.66,corviknight,TANK,0.97,OFFENSIVE_DIS,struggle,0.66,0.97
battle-gen9nationaldex-10730468,85,gliscor,TANK,0.48,corviknight,TANK,0.96,OFFENSIVE_DIS,struggle,0.48,0.96
battle-gen9nationaldex-10730468,86,gliscor,TANK,0.36,corviknight,TANK,0.95,OFFENSIVE_DIS,struggle,0.36,0.95
battle-gen9nationaldex-10730468,87,gliscor,TANK,0.23,corviknight,TANK,1.00,OFFENSIVE_DIS,struggle,0.23,1.00
battle-gen9nationaldex-10730475,83,gliscor,TANK,1.00,pidgeot,TANK,0.79,OFFENSIVE_DIS,uturn,1.00,0.79
battle-gen9nationaldex-10730475,84,gliscor,TANK,0.90,pidgeot,TANK,0.67,OFFENSIVE_DIS,uturn,0.90,0.67
battle-gen9nationaldex-10730475,85,gliscor,TANK,1.00,pidgeot,TANK,0.55,OFFENSIVE_DIS,uturn,1.00,0.55
battle-gen9nationaldex-10730475,86,gliscor,TANK,1.00,pidgeot,TANK,0.44,OFFENSIVE_DIS,uturn,1.00,0.44
battle-gen9nationaldex-10730475,87,gliscor,TANK,1.00,pidgeot,TANK,0.34,OFFENSIVE_DIS,uturn,1.00,0.34
battle-gen9nationaldex-10730475,88,gliscor,TANK,1.00,pidgeot,TANK,0.23,OFFENSIVE_DIS,uturn,1.00,0.23
battle-gen9nationaldex-10730475,89,gliscor,TANK,1.00,pidgeot,TANK,0.11,OFFENSIVE_DIS,uturn,1.00,0.11
battle-gen9nationaldex-10730475,90,gliscor,TANK,1.00,pidgeot,TANK,0.01,OFFENSIVE_DIS,uturn,1.00,0.01
battle-gen9nationaldex-10730531,993,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,SWITCH->heatran,2.00,2.14
battle-gen9nationaldex-10730531,994,heatran,TANK,1.00,sableye,TANK,0.14,NEUTRAL,SWITCH->gliscor,2.00,2.14
battle-gen9nationaldex-10730531,995,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,SWITCH->heatran,2.00,2.14
battle-gen9nationaldex-10730531,996,heatran,TANK,1.00,sableye,TANK,0.14,NEUTRAL,SWITCH->gliscor,2.00,2.14
battle-gen9nationaldex-10730531,997,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,SWITCH->heatran,2.00,2.14
battle-gen9nationaldex-10730531,998,heatran,TANK,1.00,sableye,TANK,0.14,NEUTRAL,SWITCH->gliscor,2.00,2.14
battle-gen9nationaldex-10730531,999,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,SWITCH->heatran,2.00,2.14
battle-gen9nationaldex-10730531,1000,heatran,TANK,1.00,sableye,TANK,0.14,NEUTRAL,SWITCH->gliscor,2.00,2.14
battle-gen9nationaldex-10730570,86,slowbro,TANK,0.00,articuno,TANK,0.82,NEUTRAL,SWITCH->corviknight,1.25,0.82
battle-gen9nationaldex-10730570,87,corviknight,TANK,0.25,articuno,TANK,0.82,NEUTRAL,SWITCH->hippowdon,1.25,0.82
battle-gen9nationaldex-10730570,88,hippowdon,TANK,0.66,articuno,TANK,0.70,CRITICAL_DIS,slackoff,0.91,0.70
battle-gen9nationaldex-10730570,89,hippowdon,TANK,1.00,articuno,TANK,0.58,CRITICAL_DIS,SWITCH->corviknight,1.25,0.58
battle-gen9nationaldex-10730570,90,corviknight,TANK,0.25,articuno,TANK,0.46,NEUTRAL,SWITCH->hippowdon,1.25,0.46
battle-gen9nationaldex-10730570,91,hippowdon,TANK,0.62,articuno,TANK,0.34,CRITICAL_DIS,slackoff,0.87,0.34
battle-gen9nationaldex-10730570,92,hippowdon,TANK,1.00,articuno,TANK,0.22,CRITICAL_DIS,SWITCH->corviknight,1.25,0.22
battle-gen9nationaldex-10730570,93,corviknight,TANK,0.25,articuno,TANK,0.10,NEUTRAL,bravebird,1.25,0.10
battle-gen9nationaldex-10730592,113,mantine,TANK,1.00,slowbro,TANK,1.00,OFFENSIVE_DIS,haze,1.45,1.00
battle-gen9nationaldex-10730592,114,mantine,TANK,1.00,slowbro,TANK,1.00,OFFENSIVE_DIS,haze,1.45,1.00
battle-gen9nationaldex-10730592,115,mantine,TANK,1.00,slowbro,TANK,1.00,OFFENSIVE_DIS,haze,1.45,1.00
battle-gen9nationaldex-10730592,116,mantine,TANK,1.00,slowbro,TANK,1.00,OFFENSIVE_DIS,haze,1.45,1.00
battle-gen9nationaldex-10730592,117,mantine,TANK,1.00,slowbro,TANK,1.00,OFFENSIVE_DIS,haze,1.45,1.00
battle-gen9nationaldex-10730592,118,mantine,TANK,1.00,slowbro,TANK,1.00,OFFENSIVE_DIS,haze,1.45,1.00
battle-gen9nationaldex-10730592,119,mantine,TANK,1.00,slowbro,TANK,1.00,OFFENSIVE_DIS,SWITCH->ragingbolt,1.45,1.00
battle-gen9nationaldex-10730592,120,ragingbolt,TANK,0.38,slowbro,TANK,0.75,VOLATILE,thunderbolt,1.38,0.75
battle-gen9nationaldex-10730609,116,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,roost,1.00,2.04
battle-gen9nationaldex-10730609,117,gliscor,TANK,1.00,slowbro,TANK,1.00,VOLATILE,roost,1.00,2.04
battle-gen9nationaldex-10730609,118,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,roost,1.00,2.04
battle-gen9nationaldex-10730609,119,gliscor,TANK,1.00,slowbro,TANK,1.00,VOLATILE,roost,1.00,2.04
battle-gen9nationaldex-10730609,120,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,1.00,2.04
battle-gen9nationaldex-10730609,121,gliscor,TANK,0.71,slowbro,TANK,0.94,VOLATILE,struggle,0.71,1.98
battle-gen9nationaldex-10730609,122,gliscor,TANK,0.59,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.59,1.98
battle-gen9nationaldex-10730609,123,gliscor,TANK,0.30,slowbro,TANK,0.94,VOLATILE,struggle,0.30,1.98
